date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirp_v3_scale,r_chirp_v3_scale,B_chirp_v3_scale,G_chirp_v3_scale,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3_era5,r_chirps_v3_era5,B_chirps_v3_era5,G_chirps_v3_era5,kge_chirps_v3_imerg,r_chirps_v3_imerg,B_chirps_v3_imerg,G_chirps_v3_imerg,kge_chirps_v3_era5_scale,r_chirps_v3_era5_scale,B_chirps_v3_era5_scale,G_chirps_v3_era5_scale,kge_chirps_v3_imerg_scale,r_chirps_v3_imerg_scale,B_chirps_v3_imerg_scale,G_chirps_v3_imerg_scale,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3_era5,rmse_chirpsv3_imerg
1/1/1990,52060040,9.7,Definitivo,VERGEL EL [52060040],Pluviométrica,Convencional,Activa,Nariño,La Llanada,1.5292,-77.6417,1770,9/15/1983,"",San Pedro,Pacifico,Patía,Río Telembí,1990,1,1,Andes,Definitivo,9.7,3.345,8.386,7.191,48.334,15.554,36.113,1.5292,-77.6417,2.45090913772583,2.83999991416931,3,3,0.77173912525177,0.909420311450958,1,1,0.139649533972439,0.299516625423646,0.841054189008728,0.526436703803714,0.139649533972439,0.299516625423646,0.841054189008728,0.526436703803714,0.134364530379408,0.300034642340599,0.813230090324354,0.526195963312089,0.0902582158564673,0.193192984743525,0.760925898319879,1.34573997144594,0.361110720431277,0.451865586814283,0.974099344700467,0.672803831494857,0.337115429352883,0.340132017692452,0.9726906503903,0.943040370864329,0.359032377106366,0.452093009388791,0.941873791758065,0.672496157041326,0.335232708272855,0.340391797439699,0.940511700449243,0.942609116734699,13.2740669238457,13.2740669238457,17.7086673829717,12.5392456970365,15.1201177492581
1/1/1990,52060050,9.2,Definitivo,SANDE EL [52060050],Pluviométrica,Convencional,Activa,Nariño,Santa Cruz (Guachavés),1.4047,-77.7758,840,9/15/1984,"",Cristal,Pacifico,Patía,Río Telembí,1990,1,1,Andes,Definitivo,9.2,4.313,10.584,9.21,60.124,19.305,20.571,1.4047,-77.7758,0.501818180084229,0.530909061431885,1,1,0.5,0.528985500335693,1,1,0.077849321618129,0.280290699631343,0.538098542106908,0.654996464077192,0.077849321618129,0.280290699631343,0.538098542106908,0.654996464077192,0.0686299047313925,0.280484296325281,0.519823599329609,0.654778287523284,-0.150176680143938,0.189633228052093,0.573095216613977,1.69567549647216,0.354996139612288,0.391892876897757,0.89486427044348,0.812430852435741,0.251452905894963,0.303100401461659,0.893143843825126,1.2514666250971,0.349496623735047,0.392132210359523,0.864472823420092,0.812160235152451,0.246853768765384,0.303306099682915,0.862810826058728,1.25104976685348,19.6219871026367,19.6219871026367,24.8914506787411,18.9081958543766,24.1831347785968
1/1/1990,52070030,"","",LLANO VERDE [52070030],Pluviométrica,Convencional,Activa,Nariño,Policarpa,1.7397,-77.5278,340,4/15/1987,"",Suaza,Pacifico,Patía,Río Patia Medio,1990,1,1,Andes,Preliminar,0,0.263,2.329,0.526,40.246,0.012,59.742,1.7397,-77.5278,2.45090913772583,2.83999991416931,3,3,0.85869562625885,0.963768124580383,1,1,0.0286391551950668,0.235408745186597,1.20683733065842,0.43771855576667,0.0286391551950668,0.235408745186597,1.20683733065842,0.43771855576667,0.0367253074224694,0.235935381912374,1.16651115060762,0.437525618832046,0.138452062870411,0.142382500871922,0.944558047115035,1.06068989225442,0.248896393838187,0.361262079921359,0.960587804202915,0.606786094516809,0.229836988332355,0.23986146068009,0.959903593479443,0.882813209935121,0.246713113583319,0.361642836236633,0.928489993037464,0.606518636243664,0.22771470058042,0.240136996953539,0.927828645051271,0.882424084840178,12.0401438600869,12.0401438600869,15.4844009363122,11.320938257559,13.5268459037313
1/1/1990,52080010,0,Definitivo,PISANDA [52080010],Pluviométrica,Convencional,Activa,Nariño,Cumbitara,1.6514,-77.5056,350,4/15/1966,"",Dedo,Pacifico,Patía,Río Patia Medio,1990,1,1,Andes,Definitivo,0,0.036,1.983,0.55,73.779,26.174,0.048,1.6514,-77.5056,2.45090913772583,2.83999991416931,3,3,0.822463750839233,0.967391312122345,1,1,-0.304068516164377,0.228743976902239,1.87303240434188,0.413848771514017,-0.304068516164377,0.228743976902239,1.87303240434188,0.413848771514017,-0.262992220221807,0.229201205973808,1.81075656703817,0.413747190648041,-0.0122215883341843,0.143383648302568,1.53832265811257,1.03177555124588,0.215211424110219,0.360127349996235,1.16690096654172,0.577388869063167,0.201369552392276,0.236921595185491,1.16710170376585,0.833870651146744,0.222705510187205,0.360424863936615,1.1281030607642,0.577247146614386,0.208801258685014,0.237197084327103,1.12829712374251,0.833665974200271,9.17222525503413,9.17222525503413,13.7384189868109,7.67730706824353,9.49996838143932
1/1/1990,52090010,"","",SALAHONDA [52090010],Pluviométrica,Convencional,Activa,Nariño,Francisco Pizarro (Salahonda),2.0389,-78.6583,3,9/15/1983,"",Magdalena,Pacifico,Patía,Río Patia Bajo,1990,1,1,Pacifico,Preliminar,0,2.449,6.427,4.898,48.596,0.012,51.392,2.0389,-78.6583,0.614545464515686,0.920000016689301,1,1,0.615942001342773,0.920289874076843,1,1,-0.109577708707853,0.155684253153143,0.379918500776962,0.634223366507494,-0.109577708707853,0.155684253153143,0.379918500776962,0.634223366507494,-0.117933069540855,0.15465138890974,0.366344490006453,0.634430897974647,-0.00792774310117705,0.145067482837867,0.489437744546807,1.15599650546855,0.168368100721698,0.200413754160161,0.892400934499594,0.798267770387505,0.166419842952474,0.176859713299853,0.890819154650097,0.926682269243662,0.163377526932869,0.200068150638414,0.860516570164251,0.79852898069655,0.161420288592754,0.17659161825397,0.858991305321709,0.926985499526677,27.9235504731066,27.9235504731066,29.5853877375621,29.4602879035517,31.41060634835
1/1/1990,53010020,19.4,Definitivo,MOSQUERA [53010020],Pluviométrica,Convencional,Activa,Nariño,Mosquera (Nariño),2.5051,-78.4545,10,9/15/1983,"",Magdalena,Pacifico,Patía,Río Patia Bajo,1990,1,1,Pacifico,Definitivo,19.4,2.795,7.657,6.14,56.481,16.975,26.544,2.5051,-78.4545,0.658181846141815,0.843636333942413,1,1,0.655797123908997,0.844202876091003,1,1,0.00883103892024106,0.18059162704423,0.764267768031088,0.494612878528883,0.00883103892024106,0.18059162704423,0.764267768031088,0.494612878528883,0.00154939529671128,0.180005226555256,0.737057746910877,0.494655015760439,0.146152870566517,0.160116611761985,0.897730683958727,0.885144431566939,0.153602619581955,0.232268976419689,1.05872310776435,0.648532792958783,0.166084289658518,0.205379243277169,1.05923728927129,0.754064625359906,0.155037587763809,0.231866634325232,1.02102967186696,0.648588042988969,0.167618633821631,0.205051715520829,1.02152554710711,0.754128865894487,22.8809795758058,22.8809795758058,26.6349701144594,24.3559098857468,25.9651202743668
1/1/1990,53020020,1,Preliminar,SAN JOSE DE TAPAJE [53020020],Pluviométrica,Convencional,Activa,Nariño,Magüí (Payán),2.0793,-78.1129,80,9/15/1983,"",Quinchoa,Pacifico,Tapaje - Dagua - Directos,Río Tapaje,1990,1,1,Pacifico,Preliminar,1,0.812,3.5,3.5,0,24.501,75.499,2.0793,-78.1129,0.581818163394928,0.818181812763214,1,1,0.579710125923157,0.81521737575531,1,1,0.0169551590700181,0.144855645982426,0.916154835047885,0.522427721297528,0.0169551590700181,0.144855645982426,0.916154835047885,0.522427721297528,0.0138351577917205,0.144714164769865,0.885113794330844,0.52270722212743,0.0849531853973642,0.0866521828018131,1.03798317085152,1.04078868060874,0.136628799398475,0.197338354639369,1.13097841999315,0.710191845195513,0.135123740189202,0.163677625779651,1.13064823675597,0.822498255233056,0.141417408998692,0.196999540334932,1.09265875410035,0.710571800550156,0.139918826645603,0.163422360782732,1.09233975808931,0.822938294946797,21.1004513281577,21.1004513281577,28.4002979593482,23.3168916796625,25.2636764056766
1/1/1990,53070030,"","",PUERTO LOPEZ [53070030],Pluviométrica,Convencional,Activa,Cauca,López,2.8453,-77.249,80,4/14/1960 19:00,"",0,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,1990,1,1,Pacifico,Preliminar,"",3.082,6.881,6.224,57.257,19.544,23.199,2.8453,-77.249,0.443636357784271,0.821818172931671,1,1,0.445652186870575,0.822463750839233,1,1,-0.136337117415487,0.0773867511901779,0.336975350635907,1.02109862252245,-0.136337117415487,0.0773867511901779,0.336975350635907,1.02109862252245,-0.148481433754443,0.0760217417161169,0.318216040467602,1.02108113900312,-0.199472191676557,0.0477333945155315,0.448411289217432,1.47714960423506,0.100338014336646,0.118570107923632,1.00021389520725,0.819797369467555,0.0912580056679381,0.0949795792665276,0.999503179937132,1.08215718768219,0.0983538761301678,0.118290852634329,0.944532307045288,0.819783332681253,0.0894705630589517,0.0949223643261362,0.943861157067313,1.08213865870204,41.3049361390475,41.3049361390475,43.7257827525792,41.1442312479598,47.4356157426176
1/1/1990,53070050,2,Definitivo,NOANAMITO [53070050],Pluviométrica,Convencional,Activa,Cauca,López,3.0771,-77.5361,100,2/15/1980,"",Palo,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,1990,1,1,Pacifico,Definitivo,2,3.034,8.267,6.618,42.516,18.492,38.992,3.0771,-77.5361,0.592727243900299,0.592727243900299,1,1,0.594202876091003,0.594202876091003,1,1,-0.0106232564604782,0.0862312393890478,0.763708191836277,0.638679920257642,-0.0106232564604782,0.0862312393890478,0.763708191836277,0.638679920257642,-0.0174682885955773,0.0860941502844166,0.736335427570527,0.638753810540743,0.0435803730879839,0.0493086939831841,1.06688353490861,0.919681034838033,0.0708746603860165,0.133100811331007,1.00549247779581,0.665740331350753,0.0541852531674401,0.0853405124068795,1.00495793817203,0.759294836094213,0.0702691581751439,0.132942723989971,0.969453701650814,0.665817352312262,0.0535506239993502,0.0851749352894169,0.968938320950914,0.759382680581908,35.0389107383491,35.0389107383491,44.1596579441483,36.4127187196118,38.9362780248498
1/1/1990,53070090,9,Definitivo,GALLERA LA [53070090],Pluviométrica,Convencional,Activa,Cauca,El Tambo (Cauca),2.7451,-76.9053,1597,10/15/1987,"",Magdalena,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,1990,1,1,Andes,Definitivo,9,4.432,10.154,9.139,39.123,0,60.877,2.7451,-76.9053,2.28727269172668,2.72000002861023,4,4,0.485507249832153,0.492753624916077,1,1,0.0889307457517666,0.199015174715124,0.728743148356058,0.661045406970188,0.0889307457517666,0.199015174715124,0.728743148356058,0.661045406970188,0.073844350519857,0.197350333328683,0.685444434981547,0.661514260016273,0.119425294249503,0.164794523118786,0.85223448034287,1.23666215370366,0.176754458202532,0.231445620375543,1.12754526367553,0.733936862073278,0.197017904068019,0.220164239848401,1.12862523328989,0.858253808032758,0.183386876835743,0.230144399254408,1.06055148226048,0.734457414110685,0.204021116913583,0.219056937289073,1.06156728482931,0.858862533103633,14.6348276000511,14.6348276000511,18.7572263407944,16.1166269398691,17.3605481927294
1/1/1990,53080020,15,Definitivo,CONCHA LA [53080020],Pluviométrica,Convencional,Activa,Cauca,López,3.1674,-77.1357,150,2/15/1980,"",Bache,Pacifico,Tapaje - Dagua - Directos,Río Naya - Yurumanguí,1990,1,1,Pacifico,Definitivo,15,1.147,2.795,2.377,60.423,20.583,18.994,3.1674,-77.1357,0.549090921878815,0.814545452594757,1,1,0.547101438045502,0.811594188213348,1,1,-0.126309482901538,0.0702657061300241,0.409319594878058,0.764917348404851,-0.126309482901538,0.0702657061300241,0.409319594878058,0.764917348404851,-0.136047074626797,0.0695107964162186,0.392061002501216,0.76504687041391,-0.108763797241654,0.0704650950612839,0.544708714377254,1.39753221732369,0.0609266908746261,0.0969566133485923,1.12900846855853,0.777001935485938,0.0791850630532922,0.0881368786073976,1.12796676872106,1.00550472991169,0.0660792208213079,0.0967216385536539,1.08140484246128,0.777133503755289,0.0844801795997251,0.0880356147648541,1.08040706496004,1.0056749901274,40.3464090603306,40.3464090603306,44.781177089125,44.483958988231,50.756338538615
1/1/1990,53090040,"","",TIGRE EL [53090040],Pluviométrica,Convencional,Activa,Valle del Cauca,Buenaventura,3.6796,-77.0678,21,2/15/1980,"",Saldana,Pacifico,Tapaje - Dagua - Directos,Ríos Cajambre - Mayorquín - Raposo,1990,1,1,Pacifico,Preliminar,0,3.07,6.272,6.152,37.952,0,62.048,3.6796,-77.0678,0.498181819915772,0.785454571247101,1,1,0.496376812458038,0.782608687877655,1,1,-0.132313766618098,0.0689084656452023,0.445318290966805,0.67208046354371,-0.132313766618098,0.0689084656452023,0.445318290966805,0.67208046354371,-0.141040466269338,0.0684423493906252,0.428410749250841,0.672189967079553,-0.0760170279653547,0.0520257281913909,0.515999516915871,1.15780037019811,0.0680816901813393,0.138019151407177,0.734162512600545,0.765924834449251,0.0657582913071354,0.104916589586637,0.733861213956516,0.971655596188174,0.0595441588662368,0.137759970974751,0.706288330111561,0.766049628253135,0.0573435165738107,0.104807344192188,0.705998470969336,0.971813910153801,43.0083896830592,43.0083896830592,46.5300427919512,42.7442971950395,46.1378910047241
1/1/1990,53100040,"","",QUEREMAL [53100040],Pluviométrica,Convencional,Activa,Valle del Cauca,Dagua,3.5263,-76.7089,1523,1/15/1969,"",Quebrada Sardinata,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,1990,1,1,Andes,Preliminar,0,1.959,5.555,4.492,58.129,0,41.871,3.5263,-76.7089,8.8981819152832,8.45090866088867,11,11,0,0,0,0,-0.566577443629119,0.163766515269228,2.16770352912017,0.374422735401225,-0.566577443629119,0.163766515269228,2.16770352912017,0.374422735401225,-0.493749975703823,0.163458073839769,2.06781925773884,0.374501296169713,-0.134777445223314,0.171524305184894,1.75498520681437,0.822954212759404,-0.0536632745260017,0.244594955745595,1.52660385126795,0.487888782558305,0.000701991067746821,0.228507686725642,1.52381681947871,0.640817510385377,-0.0203640602951225,0.244476217009709,1.45626041577347,0.487991150587995,0.0356475087074477,0.228439478594485,1.45360180589979,0.640951965671652,9.3397677259679,9.3397677259679,11.9801325102358,8.13015253791128,9.1084609851931
1/1/1990,53110030,0,Definitivo,PROVIDENCIA [53110030],Pluviométrica,Convencional,Activa,Valle del Cauca,Dagua,3.6331,-76.7153,1601,3/15/1975,"",Guaviare,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,1990,1,1,Andes,Definitivo,0,3.703,8.613,7.407,96.285,0,3.715,3.6331,-76.7153,8.8981819152832,8.45090866088867,11,11,0,0,0,0,-0.414594902334274,0.11695340835319,1.96073319487401,0.453832275799607,-0.414594902334274,0.11695340835319,1.96073319487401,0.453832275799607,-0.355070936853179,0.116704510726427,1.87106286314226,0.454788287921548,-0.0625698553302274,0.110810659144657,1.58171112830916,1.0030293179143,0.0581361249398904,0.187991761233814,1.21620650095815,0.574553260369155,0.109667246094691,0.148757695006958,1.21615646959886,0.853865365100191,0.0700137281670596,0.188143997244756,1.16058565428694,0.575763575084312,0.121920660803098,0.148872488181828,1.16053791101489,0.855664059646768,8.4055118431861,8.4055118431861,11.2090861417896,6.91193950742336,8.29217292387388
1/1/1990,53115010,"","",AEROPUERTO BUENAVENTUR [53115010],Pluviométrica,Convencional,Activa,Valle del Cauca,Buenaventura,3.8201,-76.9924,28,1/14/1946 19:00,"",0,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,1990,1,1,Pacifico,Preliminar,0,4.826,11.265,9.652,86.155,0,13.845,3.8201,-76.9924,1.90909087657928,2.17454552650452,4,4,0.775362312793732,0.873188376426697,1,1,-0.0538427519811582,0.0986153175093983,0.655943320753868,0.576071702359159,-0.0538427519811582,0.0986153175093983,0.655943320753868,0.576071702359159,-0.0644501029466322,0.0984061007453432,0.625220468239697,0.576062781695913,0.00786036292768488,0.0388739432784525,0.757500392649701,1.04209160220073,0.107050632331515,0.156663100714702,1.03532761707635,0.708635268100079,0.0683411570880374,0.0739623937898225,1.03587811449012,0.904316603523835,0.107841284096646,0.156866521174116,0.986835290564465,0.70862429464562,0.0690532509299207,0.0740712296756519,0.987360003965634,0.90430259987836,30.4214726679382,30.4214726679382,36.2001810911491,32.8630341937318,37.8844880565493
1/1/1994,5349,"","","","","","","",Brazil,-2.8903,-66.9492,58,8766,19722,"","","","",1994,1,1,Amazonia,Definitivo,"",2.365,6.331,2.365,100,0,0,-2.8903,-66.9492,0.505454540252686,0.8654545545578,1,1,0.503623187541962,0.862318813800812,1,1,0.0480951119649146,0.160516646953048,0.984975828763502,0.551485908693169,0.0480951119649146,0.160516646953048,0.984975828763502,0.551485908693169,0.0461983627394503,0.159775609002036,0.947234257866269,0.551696182851315,0.267292188608443,0.315621631615251,0.981903796601162,0.738926230379644,0.130752221842854,0.266768987784841,1.07073128605097,0.538522949941557,0.292310540564031,0.356142032303559,1.07117974841979,0.715035560384321,0.132809008161239,0.266265509723221,1.02970380135106,0.538728281497915,0.294880592612313,0.355612049202985,1.03013507987253,0.715308193824512,15.7702008066886,15.7702008066886,15.3983802860738,15.0904302741688,15.2095848937138
1/1/1994,5351,"","","","","","","",Brazil,-2.75,-67.5667,100,8766,19722,"","","","",1994,1,1,Amazonia,Definitivo,"",0.848,3.476,0.848,100,0,0,-2.75,-67.5667,0.523636341094971,0.523636341094971,1,1,0.52173912525177,0.52173912525177,1,1,-0.00199210266776073,0.141571642772234,1.05570639521025,0.486204586582871,-0.00199210266776073,0.141571642772234,1.05570639521025,0.486204586582871,-0.000684758064308566,0.141272415333105,1.01725593576572,0.486522490234252,0.167410650027737,0.238133103230644,0.980132635642739,0.664784927057624,0.0752811377740286,0.227607402800089,1.01592596727377,0.491806126056536,0.22007847459587,0.29498528665005,1.01646008495493,0.666892051502715,0.0749678343385497,0.227144227901212,0.978924372530632,0.492127692260474,0.220021861298706,0.294824455378068,0.979439036819899,0.667328097200556,16.5408725973897,16.5408725973897,16.5077791414959,15.8111576331777,16.0977285150782
1/1/1994,5352,"","","","","","","",Brazil,-2.8806,-68.7986,84,8766,19722,"","","","",1994,1,1,Amazonia,Definitivo,"",2.043,6.164,2.043,100,0,0,-2.8806,-68.7986,0.516363620758057,0.516363620758057,1,1,0.514492750167847,0.514492750167847,1,1,-0.108783707829995,0.102103912895015,1.23773276006573,0.394469602495201,-0.108783707829995,0.102103912895015,1.23773276006573,0.394469602495201,-0.100208997882977,0.10140083817396,1.19090445452977,0.394578762654553,0.0564202686462616,0.194073227050388,1.1049631713866,0.520617607001378,-0.0508003489237783,0.184316579056231,1.22086750413719,0.3754525832957,0.088842497328354,0.255288495945883,1.22062230879287,0.523619304266861,-0.0423240275378207,0.183913289803455,1.17467727766243,0.375556480943484,0.0987754705794708,0.255033335725243,1.17444135902377,0.523764203560322,18.7973378665748,18.7973378665748,18.4881874778537,17.9707097093898,18.319034064568
1/1/1994,5354,"","","","","","","",Brazil,-2.9297,-69.6931,101,8766,19722,"","","","",1994,1,1,Amazonia,Definitivo,"",0.968,3.393,0.968,100,0,0,-2.9297,-69.6931,0.563636362552643,0.563636362552643,1,1,0,0,0,0,0.0566781216105001,0.176537413064465,1.10151199575738,0.551156097420179,0.0566781216105001,0.176537413064465,1.10151199575738,0.551156097420179,0.0598542146171286,0.175997389896721,1.06143313881818,0.551536215764187,0.318202279873376,0.37350407146485,0.996172126659461,0.731045858770622,0.152080601626455,0.293623328542432,0.999887647413035,0.530959179243877,0.388147244130476,0.458303433402366,1.00009161132073,0.715520446764918,0.150886989995702,0.292889533198484,0.963506424030721,0.531325368287044,0.38675214345542,0.457683333274457,0.963702966648125,0.716013923020739,16.2541458563512,16.2541458563512,15.0076142554531,14.8834277128979,13.9821353436573
1/1/1990,54020010,"","",ANDAGOYA [54020010],Pluviométrica,Convencional,Activa,Chocó,Medio San Juan,5.0977,-76.6965,62,1/15/1915,"",Lengupa,Pacifico,San Juán,Río Tamaná y otros Directos San Juan,1990,1,1,Pacifico,Preliminar,"",1.876,5.412,3.954,50.329,0,49.671,5.0977,-76.6965,2.49090909957886,3.97090911865234,5,5,1.23913037776947,2.41666674613953,3,3,-0.0715550575211734,0.0468007353580125,0.728788776619653,0.592463651317192,-0.0715550575211734,0.0468007353580125,0.728788776619653,0.592463651317192,-0.0771233603016022,0.0468007353580125,0.7075619387021,0.592463651317192,0.02677701131419,0.0315016111107689,0.926527325746843,0.938553905220972,0.088819253307312,0.133395248729073,1.01016061766124,0.718675774120248,0.082345684144843,0.0909383203438992,1.01112390426656,0.875209917291904,0.0886723307604982,0.133395248729073,0.980738490990673,0.718675774120248,0.0822301188896389,0.0909383203438993,0.981673720730554,0.875209917291904,32.79794562545,32.79794562545,39.287099675337,34.7485530115867,38.3276430769726
1/1/1990,54020020,"","",NOVITA [54020020],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Nóvita,4.9557,-76.6056,71,3/14/1966 19:00,"",0,Pacifico,San Juán,Río Tamaná y otros Directos San Juan,1990,1,1,Pacifico,Preliminar,0,4.504,10.728,9.067,57.186,0,42.814,4.9557,-76.6056,0.560000002384186,1.30909085273743,1,2,0.557971000671387,0.561594188213348,1,1,-0.116735012138069,0.0288976122745647,0.591589891576779,0.629515960901548,-0.116735012138069,0.0288976122745647,0.591589891576779,0.629515960901548,-0.123669712613205,0.0289095829755916,0.572973039932119,0.629507084571395,-0.0026707210263015,0.0524104833268079,0.735477463198613,1.19352134305711,0.101841283609899,0.111010470298978,1.02665077399755,0.87479444039979,0.0777338989012906,0.0803585194805829,1.02653859221227,1.06426516682667,0.10232041323365,0.111114677385735,0.99434291102943,0.874782105582642,0.0781864346217512,0.0804463460801835,0.994234259513488,1.0642501604256,32.5153711022335,32.5153711022335,38.1904862060036,36.7263838418246,41.1514945752218
1/1/1990,54030010,"","",PATUMAC [54030010],Pluviométrica,Convencional,Activa,Valle del Cauca,Versalles,4.5728,-76.2017,189,3/15/1966,"",Meta,Pacifico,San Juán,Río Sipí,1990,1,1,Andes,Preliminar,"",1.983,5.639,4.396,35.742,0,64.258,4.5728,-76.2017,11.7418184280396,11.3454542160034,18,18,0,0,0,0,-0.181639780796479,0.146506038257656,1.53232995760103,0.379963351832658,-0.181639780796479,0.146506038257656,1.53232995760103,0.379963351832658,-0.152272344489123,0.14593011555904,1.46249946372195,0.380007714223494,0.174840930662932,0.179451145488647,1.0837768946838,0.976156783219088,0.176325895603554,0.276315490954646,0.954388772767427,0.609309102267009,0.213978206980634,0.234718709865729,0.953631363531125,0.826723470649304,0.172624669150953,0.276103183401458,0.910895895124193,0.609380241781924,0.210029187771371,0.234497759485345,0.910173002122972,0.826819994247019,7.99561995277054,7.99561995277054,9.42776305726251,7.20578562652617,7.99375793862889
1/1/1990,54030020,0,Definitivo,NARANJAL [54030020],Pluviométrica,Convencional,Activa,Valle del Cauca,Bolívar (Valle del cauca),4.3569,-76.3534,1179,3/15/1975,"",Venado,Pacifico,San Juán,Río Sipí,1990,1,1,Andes,Definitivo,0,3.464,8.398,7.251,28.527,0,71.473,4.3569,-76.3534,1.46545457839966,1.52363634109497,2,2,0,0,0,0,-1.28498711570147,0.158849597779713,3.00454387248899,0.296127864571089,-1.28498711570147,0.158849597779713,3.00454387248899,0.296127864571089,-1.11987672762008,0.15809500053231,2.81372945545619,0.296111674633593,-0.453307679688709,0.122752704580093,2.13191826039369,0.752408711163009,-0.114733755585406,0.271169446199397,1.65231194499678,0.465279048378725,-0.0812623845053044,0.221151623863221,1.65400459409935,0.632846704996198,-0.0570118413894254,0.270822413854537,1.54737590348054,0.465253610587781,-0.0213712799097836,0.220888902530423,1.54896105478462,0.632812105926592,9.04210754155485,9.04210754155485,11.3289124805803,6.86338585387138,8.03135819649621
1/1/1990,54090010,0,Preliminar,PALESTINA [54090010],Pluviométrica,Convencional,Activa,Chocó,El Litoral Del San Juán (Docordó),4.1626,-77.1356,15,3/15/1966,"",San Juan,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,1990,1,1,Pacifico,Preliminar,0,3.835,9.306,9.306,0,0,100,4.1626,-77.1356,1.38545453548431,1.49454545974731,3,3,0.452898561954498,0.452898561954498,1,1,0.0364585834352229,0.115567553644353,0.977085592011181,0.618337532398658,0.0364585834352229,0.115567553644353,0.977085592011181,0.618337532398658,0.0348882958268869,0.115568095487362,0.940882004352881,0.618259420020944,0.123657445891621,0.125635587798688,1.05882241661275,1.0017521760434,0.10268593940554,0.160773674809867,1.21365231431576,0.765001304182551,0.0891060656303053,0.121567119990202,1.21594156502045,0.892982826211344,0.112489787438621,0.160982418504131,1.16868330821509,0.764904664293019,0.0988562913162194,0.121717282151566,1.17088773616808,0.892870018872054,25.9583419664914,25.9583419664914,31.9809185111422,29.5444011245194,32.6560504882993
1/1/1990,55010020,"","",PIE DE PEPE [55010020],Pluviométrica,Convencional,Activa,Chocó,Istmina,5.1184,-76.8247,53,8/15/1973,"",Cusiana,Pacifico,Baudó - Directos Pacifico,Río Baudó,1990,1,1,Pacifico,Preliminar,"",2.246,5.985,4.743,60.315,0,39.685,5.1184,-76.8247,0.578181803226471,0.72000002861023,1,1,0,0,0,0,-0.0795049128009862,0.0327013720863106,0.999311133021746,0.520767544233443,-0.0795049128009862,0.0327013720863106,0.999311133021746,0.520767544233443,-0.0799157946919322,0.0327013720863106,0.970205010465568,0.520767544233443,-0.000439636032271151,0.047797531773211,1.24358679600571,0.813303996671411,0.00688158506893777,0.118877233928282,1.26843162263407,0.628716656506988,0.0100843014314443,0.0728108709457436,1.27008072259393,0.782491810454816,0.0162241603241,0.118877233928282,1.23148704647301,0.628716656506988,0.0195309476334018,0.0728108709457436,1.23308811443967,0.782491810454816,28.1974654046397,28.1974654046397,35.4236482444915,30.8197625630454,34.7140382829666
