gauge_code,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,nat_region,flag_ind,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,map
14015080,Definitivo,AEROPUERTO RAFAEL NUNEZ [14015080],Sinóptica Principal,Automática con Telemetría,Activa,Bolívar,Cartagena De Indias,10.4473,-75.516,2,5/6/2005,,Ariguani,Caribe,Caribe - Litoral,Arroyos Directos al Caribe,Caribe,Definitivo,86.668,0,13.332,10.4473,-75.516,1.930909038,1.970909119,2,2,1140.193693
15010010,,MINCA [15010010],Pluviométrica,Convencional,Activa,Magdalena,Santa Marta,11.1408,-74.12,640,11/15/1962,,Tabaco El,Caribe,Caribe - Guajira,Río  Piedras - Río Manzanares,Caribe,Preliminar,36.34,0,63.66,11.1408,-74.12,4.49454546,4.400000095,6,6,2199.636323
15010020,Definitivo,BURITACA [15010020],Pluviométrica,Convencional,Activa,Magdalena,Santa Marta,11.2501,-73.7648,30,10/15/1973,,Buritaca,Caribe,Caribe - Guajira,Rio Guachaca - Mendiguaca y Buritaca,Caribe,Definitivo,24.238,0,75.762,11.2501,-73.7648,0.127272725,0.570909083,1,1,2049.050647
15010040,,VISTA NIEVES [15010040],Pluviométrica,Convencional,Activa,Magdalena,Santa Marta,11.0854,-74.0799,20,9/14/1973 19:00,,0,Caribe,Caribe - Guajira,Río  Piedras - Río Manzanares,Caribe,Preliminar,39.9,0,60.1,11.0854,-74.0799,4.49454546,4.400000095,6,6,2640.313254
15010300,Definitivo,GUACHACA [15010300],Pluviográfica,Convencional,Activa,Magdalena,Santa Marta,11.2564,-73.8367,45,5/15/1967,,Guachaca,Caribe,Caribe - Guajira,Rio Guachaca - Mendiguaca y Buritaca,Caribe,Definitivo,23.151,0,76.849,11.2564,-73.8367,0.127272725,0.570909083,1,1,1927.76512
15030010,,DIBULLA [15030010],Pluviométrica,Convencional,Activa,La Guajira,Dibulla,11.2752,-73.3122,5,8/15/1958,,Guachaca,Caribe,Caribe - Guajira,Río Ancho y Otros Directos al caribe,Caribe,Preliminar,14.861,0,85.139,11.2752,-73.3122,0.970909119,1.236363649,2,2,1375.714326
15060010,,REMEDIOS LOS [15060010],Pluviométrica,Convencional,Activa,La Guajira,Riohacha,11.3818,-72.9135,10,9/15/1971,,Carraipia,Caribe,Caribe - Guajira,Río Camarones y otros directos Caribe,Caribe,Preliminar,8.446,0,91.554,11.3818,-72.9135,0.556363642,0.789090931,1,1,1156.428788
15060020,Definitivo,CUESTECITA [15060020],Pluviométrica,Convencional,Activa,La Guajira,Albania (La guajira),11.1974,-72.6118,93,5/15/1959,,Gaira,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Definitivo,68.713,0,31.287,11.1974,-72.6118,4.258182049,7.603636265,8,12,847.7090561
15060040,,LAGUNITAS [15060040],Pluviométrica,Convencional,Activa,La Guajira,Barrancas,11.0344,-72.8775,900,5/15/1971,,Ay Cerrejon,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,12.938,0,87.062,11.0344,-72.8775,1.796363592,2.370908976,3,3,1104.125496
15060050,,SABANAS DE MANUELA [15060050],Pluviométrica,Convencional,Activa,La Guajira,Distracción,10.953,-73.048,420,8/15/1963,,Ay La Quebrada,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,17.25,0,82.75,10.953,-73.048,1.803636312,2.319999933,3,3,976.4698345
15060060,,LOMITAS LAS [15060060],Pluviométrica,Convencional,Activa,La Guajira,Barrancas,10.9352,-72.6847,300,5/15/1971,,Rancheria,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,18.576,19.257,62.167,10.9352,-72.6847,0.560000002,0.829090893,1,1,743.5428094
15060080,Definitivo,CANAVERALES [15060080],Pluviométrica,Convencional,Activa,La Guajira,San Juan Del Cesar,10.7578,-72.8452,230,8/15/1963,,Cno Mono,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Definitivo,73.79,21.049,5.161,10.7578,-72.8452,2.356363535,3.236363649,5,5,1339.219592
15060090,,GUACAMAYO [15060090],Pluviográfica,Convencional,Activa,La Guajira,Hato Nuevo,11.0634,-72.7767,220,8/15/1987,,Ay Cerrejon,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,24.633,0,75.367,11.0634,-72.7767,1.796363592,2.370908976,3,3,938.9035965
15060150,,CONEJO EL [15060150],Pluviométrica,Convencional,Activa,La Guajira,Fonseca,10.7779,-72.7982,350,10/15/1975,,Sevilla,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,8.792,0,91.208,10.7779,-72.7982,2.356363535,3.236363649,5,5,835.4149069
15060180,Definitivo,GLORIA LA [15060180],Pluviométrica,Convencional,Activa,La Guajira,Hato Nuevo,11.138,-72.7115,680,8/15/1987,,Tabaco El,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Definitivo,99.63,0,0.37,11.138,-72.7115,4.258182049,7.603636265,8,12,1140.000389
15060270,,ARENA LA [15060270],Pluviométrica,Convencional,Activa,La Guajira,Riohacha,11.1891,-72.7279,120,10/15/1978,,Gaira,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,11.002,21.766,67.232,11.1891,-72.7279,4.258182049,7.603636265,8,12,1422.44585
15065100,Definitivo,CRUZ LA HACIENDA [15065100],Meteorológica Especial,Convencional,Activa,La Guajira,Hato Nuevo,11.1159,-72.7086,155,12/15/1985,,Mar Caribe,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Definitivo,98.985,0,1.015,11.1159,-72.7086,4.258182049,7.603636265,8,12,909.3085272
15065200,,Caracoli,Climática Principal,Automática con Telemetría,Suspendida,La Guajira,San Juan Del Cesar,10.7523,-73.0032,300,12/22/2016 19:00,10/22/2019 11:06,0,Magdalena Cauca,Cesar,Alto Cesar,Caribe,Preliminar,18.528,0,81.472,10.7523,-73.0032,1.803636312,2.319999933,3,3,770.4722069
15065501,,LA MINA CERREJON  - AUT [15065501],Climática Principal,Automática con Telemetría,Activa,La Guajira,Albania (La guajira),11.1376,-72.6159,80,8/26/2014 19:00,,0,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,19.938,0,80.062,11.1376,-72.6159,4.258182049,7.603636265,8,12,912.039624
15067130,,POZO HONDO [15067130],Limnigráfica,Convencional,Activa,La Guajira,Barrancas,10.9986,-72.8196,210,7/15/1987,,Ay Pozo Hondo,Caribe,Caribe - Guajira,Río Ranchería,Caribe,Preliminar,12.388,9.521,78.091,10.9986,-72.8196,2.356363535,3.236363649,5,5,919.4858352
15070010,,SANTANA URRAICH [15070010],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.0866,-72.0502,30,8/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,3.835,1.063,95.102,12.0866,-72.0502,0.49454546,0.814545453,1,1,510.0143462
15070020,,NUEVO AMBIENTE [15070020],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.3439,-71.8192,39,7/15/1971,,Calenturitas,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,3.106,0.884,96.01,12.3439,-71.8192,0.087272726,0.094545454,1,1,291.2691742
15070070,,IRRAIPA [15070070],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.1264,-71.9523,65,8/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,5.244,1.314,93.442,12.1264,-71.9523,1.432727218,2.309090853,3,3,429.1668108
15070080,,KAURAQUIMANA [15070080],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.2184,-71.4587,35,7/15/1971,,Ay Watcaru,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,8.804,0,91.196,12.2184,-71.4587,1.574545503,2.221818209,3,3,612.8716395
15070090,,PERPANA [15070090],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.0886,-71.8193,65,7/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,9.222,0,90.778,12.0886,-71.8193,1.432727218,2.309090853,3,3,498.6685113
15070140,,MAYAPO [15070140],Pluviométrica,Convencional,Activa,La Guajira,Manaure,11.6503,-72.7868,3,8/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,11.396,0,88.604,11.6503,-72.7868,1.367272735,1.738181829,2,2,617.6205593
15070160,,ESCUELA CEURA [15070160],Pluviométrica,Convencional,Activa,La Guajira,Maicao,11.4378,-72.47,85,6/15/1971,,Carraipia,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,10.692,0,89.308,11.4378,-72.47,1.069090962,1.330909133,2,2,648.4382459
15070190,,CAIMITO [15070190],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.2691,-71.5128,100,4/15/1978,,Calenturitas,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,13.236,21.825,64.938,12.2691,-71.5128,1.039999962,1.603636384,2,2,496.2573454
15070240,,OROCHON [15070240],Pluviométrica,Convencional,Activa,La Guajira,Uribia,11.8116,-72.1906,100,6/15/1976,,Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Preliminar,5.28,2.7,92.02,11.8116,-72.1906,0.479999989,0.829090893,1,1,590.4425214
15075501,Definitivo,AEROPUERTO PUERTO BOLIVAR  - AUT [15075501],Climática Principal,Automática con Telemetría,Activa,La Guajira,Uribia,12.2243,-71.9829,10,8/20/2014 19:00,,0,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,Caribe,Definitivo,72.022,0,27.978,12.2243,-71.9829,1.432727218,2.309090853,3,3,315.7341743
15080010,,PUERTO ESTRELLA [15080010],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.3453,-71.312,5,7/15/1971,,Calenturitas,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,2.688,0,97.312,12.3453,-71.312,1.021818161,1.618181825,2,2,272.8230034
15080040,,SIAPANA [15080040],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.0695,-71.3185,145,7/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,3.345,0,96.655,12.0695,-71.3185,1.574545503,2.221818209,3,3,347.802071
15080070,,SILLAMANA [15080070],Pluviométrica,Convencional,Activa,La Guajira,Uribia,11.8994,-71.5159,115,7/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,28.527,0,71.473,11.8994,-71.5159,0.592727244,0.909090936,1,1,282.1950099
15080090,,PUERTO LOPEZ [15080090],Pluviométrica,Convencional,Activa,La Guajira,Uribia,11.9343,-71.2825,2,9/15/1937,,Cno Cicuco,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,2.783,0,97.217,11.9343,-71.2825,0.50545454,0.829090893,1,1,224.712773
15085030,,ESCUELA AGRICOLA CARRAIPIA  - AUT [15085030],Climática Ordinaria,Automática con Telemetría,Activa,La Guajira,Maicao,11.2168,-72.3599,118,10/14/1968 19:00,,0,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Andes,Preliminar,26.938,0,73.062,11.2168,-72.3599,0.774545431,0.916363657,1,1,1136.134326
15085040,,RANCHO GRANDE [15085040],Climática Ordinaria,Convencional,Activa,La Guajira,Uribia,11.6861,-71.8331,50,7/15/1971,,Cno Cicuco,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,7.323,0,92.677,11.6861,-71.8331,0.934545457,1.410909057,2,2,345.5923451
15087080,,PARAGUACHON [15087080],Limnigráfica,Convencional,Activa,La Guajira,Maicao,11.3601,-72.1324,35,2/15/1989,,Carraipia,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",Caribe,Preliminar,6.523,0,93.477,11.3601,-72.1324,0.145454541,0.145454541,1,1,702.2012138
16010010,Preliminar,VILLA DEL ROSARIO [16010010],Pluviométrica,Convencional,Activa,Norte de Santander,Villa Del Rosario,7.8178,-72.4778,522,1/15/1972,,Vijagual,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,0,0,100,7.8178,-72.4778,1.596363664,1.912727237,2,2,563.2025187
16010060,,JARRA LA [16010060],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,8.2019,-72.4322,87,5/15/1963,,Riosucio,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,43.722,0,56.278,8.2019,-72.4322,4.116363525,8.840000153,12,13,2766.542056
16010110,,MANZANARES [16010110],Pluviométrica,Convencional,Activa,Norte de Santander,Chinácota,7.6128,-72.5908,1350,9/15/1990,,Lebrija,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,0,0,100,7.6128,-72.5908,1.930909038,2.570909023,3,3,1177.373566
16010340,,TASAJERO [16010340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,7.993,-72.4617,953,3/15/1984,,Anchicaya,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,0,0,100,7.993,-72.4617,1.596363664,1.912727237,2,2,880.5774421
16015020,Definitivo,ISER PAMPLONA [16015020],Agrometeorológica,Convencional,Activa,Norte de Santander,Pamplona,7.3731,-72.645,2340,4/15/1972,,Bajira,Caribe,Catatumbo,Río Pamplonita,Andes,Definitivo,50.269,0,49.731,7.3731,-72.645,2.890909195,3.374545336,4,4,981.5465893
16015030,Preliminar,ESPERANZA LA [16015030],Climática Ordinaria,Convencional,Activa,Norte de Santander,Ragonvalia,7.5697,-72.5339,1760,11/15/1972,,Cachira,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,0,0,100,7.5697,-72.5339,1.930909038,2.570909023,3,3,1315.449528
16020010,Preliminar,GRAMALOTE [16020010],Pluviométrica,Convencional,Activa,Norte de Santander,Gramalote,7.8919,-72.7994,120,3/15/1958,,Lebrija,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,7.8919,-72.7994,3.305454493,3.603636265,4,4,1434.686692
16020050,,ARBOLEDAS [16020050],Pluviométrica,Convencional,Activa,Norte de Santander,Arboledas,7.6444,-72.7997,925,5/15/1958,,Lebrija,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,7.6444,-72.7997,1.683636308,1.767272711,3,3,1381.736661
16020080,Preliminar,CUCUTILLA [16020080],Pluviométrica,Convencional,Activa,Norte de Santander,Cucutilla,7.5342,-72.7728,1280,9/15/1955,,Canal D1,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,7.5342,-72.7728,1.683636308,1.767272711,3,3,1565.484754
16020140,Preliminar,BOCATOMA RIO ZULIA [16020140],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,8.0773,-72.5839,150,2/15/1966,,San Jorge,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,8.0773,-72.5839,3.061818123,4.480000019,8,8,1107.872437
16020250,,VACAS LAS [16020250],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,8.2192,-72.5246,70,9/15/1969,,Canal Londres,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,8.2192,-72.5246,3.061818123,4.480000019,8,8,2071.375621
16020340,,PLANADAS [16020340],Pluviométrica,Convencional,Activa,Norte de Santander,Cúcuta,8.2169,-72.4361,100,8/15/1967,,Canal Londres,Caribe,Catatumbo,Río Pamplonita,Andes,Preliminar,29.017,0,70.983,8.2169,-72.4361,4.116363525,8.840000153,12,13,2392.341736
16020370,,PUERTO SANTANDER [16020370],Pluviométrica,Convencional,Activa,Norte de Santander,Puerto Santander,8.3594,-72.41,50,12/15/1966,,Zulia,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,33.544,0,66.456,8.3594,-72.41,0.592727244,1.407272696,1,2,3036.884544
16025010,,CARMEN DE TONCHALA [16025010],Climática Principal,Convencional,Activa,Norte de Santander,Cúcuta,7.8489,-72.5661,285,10/15/1968,,Zulia,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,54.068,0,45.932,7.8489,-72.5661,3.378181934,4.367272854,5,5,1092.406369
16025030,Preliminar,SALAZAR [16025030],Climática Principal,Convencional,Activa,Norte de Santander,Salazar,7.7746,-72.8306,860,3/15/1973,,Carepa,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,7.7746,-72.8306,3.305454493,3.603636265,4,4,2126.235438
16025040,,CINERA-VILLA OLGA [16025040],Climática Principal,Convencional,Activa,Norte de Santander,Cúcuta,8.1678,-72.4686,100,9/15/1965,,Canal Floresta,Caribe,Catatumbo,Río Zulia,Andes,Preliminar,0,0,100,8.1678,-72.4686,4.116363525,8.840000153,12,13,1759.373698
16030030,Definitivo,CAMPO TRES [16030030],Pluviométrica,Convencional,Activa,Norte de Santander,Tibú,8.5149,-72.6974,40,4/15/1973,,Cga. Betanci,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",Andes,Definitivo,98.447,0,1.553,8.5149,-72.6974,1.229090929,1.519999981,2,2,3467.803875
16030080,Definitivo,LOURDES [16030080],Pluviométrica,Convencional,Activa,Norte de Santander,Lourdes,7.9503,-72.8325,1200,3/15/1973,,El Zulia,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",Andes,Definitivo,66.48,0,33.52,7.9503,-72.8325,3.305454493,3.603636265,4,4,1709.070486
16030140,Definitivo,DIVISIONES [16030140],Pluviométrica,Convencional,Activa,Norte de Santander,Sardinata,8.3428,-72.6936,100,12/15/1983,,Bzo Morales,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",Andes,Definitivo,99.964,0,0.036,8.3428,-72.6936,1.75272727,2.072727203,3,3,3586.393796
16030150,,LIBERTAD LA [16030150],Pluviométrica,Convencional,Activa,Norte de Santander,Tibú,8.3278,-72.6464,90,12/15/1983,,Surata,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",Andes,Preliminar,0,0,100,8.3278,-72.6464,1.75272727,2.072727203,3,3,2944.60625
16035030,,SARDINATA [16035030],Pluviométrica,Convencional,Activa,Norte de Santander,Sardinata,8.0767,-72.8031,320,3/14/1973 19:00,,0,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",Andes,Preliminar,0,0,100,8.0767,-72.8031,1.378181815,1.4909091,2,2,1116.326975
16040010,Definitivo,ALTO EL VENADO [16040010],Pluviométrica,Convencional,Activa,Norte de Santander,Ábrego,8.0889,-73.0708,1920,8/15/1973,,Canal Zulia,Caribe,Catatumbo,Río Tarra,Andes,Definitivo,99.904,0,0.096,8.0889,-73.0708,4.78909111,8.672727585,12,12,1561.512808
16040050,Definitivo,LA MARIA - AUT [16040050],Climática Principal,Automática con Telemetría,Activa,Norte de Santander,Ábrego,7.9344,-73.2117,1800,2/14/1985 19:00,,0,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Definitivo,40.449,0,59.551,7.9344,-73.2117,0.716363609,0.730909109,1,1,2159.535746
16050020,Definitivo,QUINCE LETRAS [16050020],Pluviométrica,Convencional,Activa,Norte de Santander,Teorama,8.5381,-73.2444,360,10/15/1973,,Nuevo Presidente,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Definitivo,56.206,0,43.794,8.5381,-73.2444,0.770909071,1.00363636,2,2,2378.981501
16050060,Definitivo,RIO DE ORO [16050060],Pluviométrica,Convencional,Activa,Cesar,Río De Oro,8.2931,-73.3883,1200,8/15/1976,,Cno Carate,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Definitivo,56.373,0,43.627,8.2931,-73.3883,3.083636284,5.403636456,6,7,1167.862287
16050100,Definitivo,EL CHORRO [16050100],Pluviométrica,Convencional,Activa,Norte de Santander,Ábrego,8.0175,-73.1838,1498,5/15/1968,,0,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Definitivo,34.584,0,65.416,8.0175,-73.1838,4.78909111,8.672727585,12,12,1510.612509
16050120,Preliminar,BOCATOMA RIO FRIO [16050120],Pluviométrica,Convencional,Activa,Norte de Santander,Ábrego,8.0364,-73.2193,1700,8/15/1966,,Pamplonita,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Preliminar,0,0,100,8.0364,-73.2193,4.78909111,8.672727585,12,12,1126.19789
16050170,Definitivo,BROTARE [16050170],Pluviométrica,Convencional,Activa,Norte de Santander,Ocaña,8.4006,-73.4233,1545,6/15/1960,,San Miguel,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),Andes,Definitivo,42.588,0,57.412,8.4006,-73.4233,3.083636284,5.403636456,6,7,1237.919087
16070040,Preliminar,ORU [16070040],Pluviométrica,Convencional,Activa,Norte de Santander,Tibú,8.6411,-72.9094,150,4/15/1973,,San Juan D Uraba,Caribe,Catatumbo,Bajo Catatumbo,Andes,Preliminar,0,0,100,8.6411,-72.9094,0.556363642,0.810909092,1,1,3677.05657
21010040,Definitivo,LAGUNA LA [21010040],Pluviométrica,Convencional,Activa,Huila,Pitalito,1.9615,-76.0857,1334,7/15/1963,,Quebrada Las Damas,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,46.948,24.931,28.121,1.9615,-76.0857,5.167272568,6.29454565,7,7,1458.820271
21010050,,SAN JOSE DE ISNOS [21010050],Pluviométrica,Convencional,Activa,Huila,Isnos,1.9316,-76.2149,1720,6/15/1960,,Guayas,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,57.962,0,42.038,1.9316,-76.2149,5.167272568,6.29454565,7,7,1527.417501
21010060,,MEDIANIA [21010060],Pluviométrica,Convencional,Activa,Huila,Isnos,2.0208,-76.1721,1763,8/15/1963,,Magdalena,Magdalena Cauca,Alto Magdalena,Ríos Directos al Magdalena (mi),Andes,Preliminar,71.867,0,28.133,2.0208,-76.1721,2.596363544,4.061818123,4,5,1909.716991
21010100,,PALESTINA [21010100],Pluviométrica,Convencional,Activa,Huila,Palestina (Huila),1.7248,-76.1333,1530,3/15/1971,,Caqueta,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,32.218,14.06,53.721,1.7248,-76.1333,2.469090939,3.349090815,5,5,1941.155251
21010110,Definitivo,INSFOPAL [21010110],Pluviométrica,Convencional,Activa,Huila,Pitalito,1.8449,-76.0744,1265,3/15/1971,,La Esmeralda,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,99.821,0,0.179,1.8449,-76.0744,5.167272568,6.29454565,7,7,1402.54604
21010130,Definitivo,BAJO FRUTAL [21010130],Pluviométrica,Convencional,Activa,Huila,San Agustín,1.8104,-76.2467,1660,10/15/1975,,La Esmeralda,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,69.299,0,30.701,1.8104,-76.2467,5.167272568,6.29454565,7,7,1908.316585
21010140,Definitivo,CANDELA LA [21010140],Pluviométrica,Convencional,Activa,Huila,San Agustín,1.8644,-76.3608,1940,11/15/1975,,Oceano Pacifico,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,59.599,0,40.401,1.8644,-76.3608,5.00363636,6.298182011,7,7,1976.285582
21010160,,VILLA FATIMA [21010160],Pluviométrica,Convencional,Activa,Huila,San Agustín,1.8994,-76.3942,1724,11/15/1975,,Caqueta,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,44.272,0,55.728,1.8994,-76.3942,5.00363636,6.298182011,7,7,1790.786323
21010170,Definitivo,ESCUELA BELEN [21010170],Pluviométrica,Convencional,Activa,Huila,Isnos,1.9014,-76.1725,1700,5/15/1980,,Caqueta,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,95.998,0,4.002,1.9014,-76.1725,5.167272568,6.29454565,7,7,1712.321593
21010180,,TABOR EL [21010180],Pluviométrica,Convencional,Activa,Huila,Palestina (Huila),1.6953,-76.1552,1700,6/15/1980,,Doncello,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,35.587,12.376,52.037,1.6953,-76.1552,2.469090939,3.349090815,5,5,2064.503713
21010200,,SULCHOMISCO [21010200],Pluviométrica,Convencional,Activa,Huila,San Agustín,1.8503,-76.3176,1800,5/15/1980,,La Esmeralda,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,33.007,24.358,42.635,1.8503,-76.3176,5.00363636,6.298182011,7,7,1684.317262
21010220,En revisión,MORELIA [21010220],Pluviométrica,Convencional,Activa,Huila,Saladoblanco,2.0659,-76.185,1625,5/15/1980,,Quinchoa,Magdalena Cauca,Alto Magdalena,Ríos Directos al Magdalena (mi),Andes,En revisión,0,83.753,16.247,2.0659,-76.185,2.596363544,4.061818123,4,5,2375.885614
21010230,Definitivo,BETANIA TV [21010230],Pluviométrica,Convencional,Activa,Huila,San Agustín,1.9058,-76.3043,1949,5/15/1980,,Magdalena,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,58.01,0,41.99,1.9058,-76.3043,5.00363636,6.298182011,7,7,1524.992935
21010250,En revisión,HORNITOS [21010250],Pluviográfica,Automática sin Telemetría,Activa,Huila,Isnos,1.9778,-76.2535,2222,5/15/1980,,0,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,En revisión,0,95.867,4.133,1.9778,-76.2535,5.00363636,6.298182011,7,7,1623.40533
21015020,,SEVILLA [21015020],Climática Ordinaria,Convencional,Activa,Huila,Pitalito,1.8248,-76.1303,1320,6/15/1971,,La Esmeralda,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Preliminar,43.639,18.206,38.156,1.8248,-76.1303,5.167272568,6.29454565,7,7,1281.422712
21015030,Definitivo,PARQUE ARQUEOLOGICO - AUT [21015030],Climática Principal,Automática con Telemetría,Activa,Huila,San Agustín,1.8885,-76.295,1800,6/14/1971 19:00,,0,Magdalena Cauca,Alto Magdalena,Alto Magdalena,Andes,Definitivo,62.669,0,37.331,1.8885,-76.295,5.00363636,6.298182011,7,7,1565.8283
